1.500000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00
1.582393192785148006e+00,2.974751473994771356e+00,3.153078732257470040e+00
1.570738193714892317e+00,2.999666997382942846e+00,3.141539129217612913e+00
