0,-1,0,0,0,0
0.0,-1.0,0.0,0.0,0.0,0.0
0.0003225863832694914,-0.9985227078304634,-0.0017046710578884714,0.0002914003633646097,0.00017429416672216965,-6.402147501272501e-05
0.000966765736979072,-0.9955683459589361,-0.005113543326663295,0.0008738801755944341,0.0005223608143705977,-0.0001920382016379475
0.0019295886808267503,-0.9911319223418092,-0.010237799074391853,0.0017533369459871908,0.0010426674606379268,-0.0003839455406144851
0.0032061522946046023,-0.9852033009942537,-0.017100046260538838,0.002941727185933417,0.0017326707328875293,-0.0006395519824070915
0.004789600103114475,-0.9777673095551346,-0.02573396231544489,0.0044568096720320055,0.002588813719038087,-0.0009585619766379777
0.006671120114598833,-0.9688038908245706,-0.036183786220414564,0.0063217765822792425,0.003606521045217417,-0.001340550271077907
0.008839941531411268,-0.958288309227604,-0.048503624471392864,0.008564749208415566,0.0047801920341343,-0.0017849280917611086
0.011283330980817617,-0.946191427022121,-0.06275652426369321,0.011218106672335096,0.006103192430112075,-0.0022909016585506052
0.013986589501170784,-0.9324800686449319,-0.07901325574124882,0.014317608335157016,0.007567845397939895,-0.002857423773495021
0.016933052120395295,-0.9171174945101844,-0.09735073543254837,0.01790126406035525,0.009165422845189716,-0.003483139567576618
0.0201040927331496,-0.9000640072216477,-0.11785001678575406,0.022007902318418697,0.010886138612562282,-0.004166327969145396
0.023479138155344182,-0.8812777126156557,-0.14059377362545722,0.02667538600083358,0.012719145745965119,-0.004904841082344729
0.027035696700557197,-0.8607154540837526,-0.16566321190018563,0.031938432027848844,0.014652540905392804,-0.005696044438034488
0.030749408290591855,-0.8383339297720219,-0.19313436848958224,0.037826006109579174,0.01667337993227433,-0.006536761974437439
0.034594124761466005,-0.8140909870661769,-0.2230737973594767,0.04435829109104236,0.018767709570413953,-0.007423230542165076
0.0385420302639153,-0.7879470662740351,-0.25553370602392117,0.051543268101432824,0.02092062110091457,-0.008351069562607756
0.04256381190281601,-0.7598667358365147,-0.2905466888916043,0.059373004059737486,0.023116331885462034,-0.009315271975339792
0.04662888928959464,-0.7298202270503945,-0.3281203027102376,0.0678198031017008,0.02533830010703767,-0.010310222496738734
0.050705707779957976,-0.6977848423450989,-0.3682318291191569,0.07683244425745478,0.027569375939721887,-0.011329748166324798
0.05476209339885724,-0.6637460857909409,-0.4108236479910835,0.0863327789478842,0.029791988701411587,-0.012367203942877058
0.058765658009267516,-0.6276983577766079,-0.4557996749964146,0.09621298187597485,0.031988364319285895,-0.013415592700579656
0.06268423229078995,-0.589645076877014,-0.5030232717661011,0.10633372130534513,0.034140761261592434,-0.014467714672575432
0.06648629367620584,-0.5495981452419778,-0.5523169040403834,0.11652343146543812,0.03623170711596964,-0.015516336885464103
0.07014134926956862,-0.5075767553109992,-0.6034636122349843,0.12657873764055505,0.03824421374019526,-0.01655436939541934
0.07362023242773334,-0.4636056315775899,-0.6562101067174312,0.1362659272236098,0.04016194779786457,-0.017575033156826337
0.07689527738208046,-0.4177128910261001,-0.710271062858867,0.14532321368606793,0.04196933628399851,-0.018572004759026175
0.07994034834627967,-0.3699277692060553,-0.7653340260761834,0.15346344179295623,0.043651593055252666,-0.019539526052180994
0.08273071549668115,-0.320278482659474,-0.8210642825968772,0.16037685570652363,0.04519466107957304,-0.020472471164635447
0.08524278656198436,-0.26879048171415654,-0.8771091127822294,0.1657336001939879,0.046585074213832345,-0.021366368463046553
0.08745371636625195,-0.21548530121310114,-0.9331009938311203,0.16918573201404094,0.04780975003742747,-0.022217379457936212
0.08934092573081467,-0.1603801576576218,-0.9886595123807842,0.17036865499535025,0.048855730564719486,-0.023022239684156575
0.09088156557765686,-0.10348838620726968,-1.0433919392175373,0.16890202919325475,0.04970989042721773,-0.02377816788252219
0.09205196323097034,-0.04482077121803525,-1.0968925754570118,0.16439032073300308,0.05035863305462103,-0.02448274955268938
0.09282708786477596,0.015612196665559741,-1.1487410877664157,0.15642324444051237,0.0507875956223161,-0.02513379961979526
0.09318007291994146,0.07779710807872084,-1.1985001105681787,0.1445764050973045,0.0509813842524452,-0.025729207145855238
0.09308183680326625,0.14171343304401865,-1.2457124157025858,0.12841246879921447,0.05092336311287771,-0.026266763279986387
0.0925008502740214,0.2073282894138933,-1.2898979471062582,0.10748319748777621,0.050595525230967844,-0.026743972461253034
0.09140310974566813,0.2745901438195954,-1.330550999907457,0.08133265878607696,0.04997847912487715,-0.02715784668736757
0.08975238932036099,0.34342142693951266,-1.367137796012482,0.04950187767740408,0.04905159323680596,-0.027504683845826362
0.08751085826451853,0.413710089865214,-1.3990946735566034,0.011535120812189319,0.04779334825081999,-0.027779834076012557
0.08464016020455384,0.48530020565233645,-1.4258270639851458,-0.03301210935935915,0.04618195307241001,-0.027977463257760522
0.0811030480374138,0.5579818351838317,-1.4467093743441486,-0.08456345308684857,0.04419627922623686,-0.028090330209113293
0.0768656435060299,0.631480531774726,-1.4610858185502698,-0.14351073978754833,0.041817154411363355,-0.028109603857448852
0.07190032905826432,0.7054470518726037,-1.4682721433015486,-0.21020226853112975,0.039029021093619755,-0.0280247577291682
0.06618916925922387,0.7794480579165113,-1.4675580619283344,-0.28493121757842915,0.035821902843857424,-0.02782358995911305
0.059727595496763326,0.8529588165085481,-1.4582100269173683,-0.36792545860280246,0.03219352701978149,-0.027492425205519193
0.05252788800607079,0.9253590593681608,-1.439473715257868,-0.4593404634683316,0.028151336833148227,-0.027016557450275768
0.04462180539664533,0.9959332047933169,-1.4105752416834016,-0.559257391442225,0.023714018565103558,-0.026380986955419707
0.03606163580678853,1.0638759267713123,-1.3707196345058996,-0.6676887518213284,0.018912123559159704,-0.025571488981234142
0.026919087290856437,1.1283035049525414,-1.319084528090619,-0.7845941278918395,0.013787444237524323,-0.024576026667675888
0.017281875690614314,1.1882704592995956,-1.254806451350323,-0.9099081711815765,0.008391053895649021,-0.02338649008890102
0.00724857933783047,1.2427898038694742,-1.176956773490152,-1.0435822830942536,0.0027803261687028707,-0.022000720196540573
-0.0030768550096534116,1.2908542524167221,-1.0845048059244593,-1.1856399521554626,-0.002984285003737013,-0.020424786899677888
-0.013588915181735273,1.3314556654851162,-0.9762678050585362,-1.336243285962921,-0.00884155446471109,-0.018675582846978605
-0.024180399674176567,1.3636023780207298,-0.8508542406934947,-1.4957636673142292,-0.014729633333023876,-0.01678404286509962
-0.034736940792615564,1.386341742688523,-0.7066245061937473,-1.6648387346697968,-0.02058325891763984,-0.014799813610628992
-0.04512861804804394,1.3988152692363547,-0.5417401931565005,-1.8443700139258377,-0.026329424138370562,-0.012799148754095237
